sequencenum,timestamp,context,event,detail,timestampint,contextinint,contextint,contextoutint,eventint,eventoffset,eventsize,eventdata
899,9.154 266 357,"ISR 37","ISR Enter","Runs for 0.000 us",299967,0x0000001000000000,0x0000000100000025,0x0000000100000025,2,5305,3,02 25 58 
900,9.154 266 357,"ISR 37","Task Ready","Engine, runs after 30.518 us",299967,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,5308,4,06 B0 2A 00 
901,9.154 266 357,"ISR 37","ISR Exit","Returns to Idle",299967,0x0000000100000025,0x0000000100000025,0x0000001000000000,3,5312,2,03 00 
902,9.154 296 875,"Idle","Task Stop","",299968,0x0000001000000000,0x0000001000000000,0x0000000400000000,5,5314,2,05 01 
903,9.154 296 875,"Engine","Task Run","Runs for 10.101 ms",299968,0x0000000400000000,0x0000000800001530,0x0000000800001530,4,5316,4,04 B0 2A 00 
904,9.154 296 875,"Engine","k_sleep","Returns 0 after 39.886 ms",299968,0x0000000800001530,0x0000000800001530,0x0000000800001530,28,5320,5,1C 02 5F 00 00 
905,9.154 296 875,"Engine","Start Marker 0x00000000","Runs for 10.070 ms, pass #3",299968,0x0000000800001530,0x0000000800001530,0x0000000800001530,15,5325,3,0F 00 00 
906,9.154 296 875,"Engine","k_busy_wait","Timeout=10000 us",299968,0x0000000800001530,0x0000000800001530,0x0000000800001530,34,5328,5,22 02 90 4E 00 
907,9.164 367 676,"Engine","k_busy_wait","Returns after 10.070 ms",300298,0x0000000800001530,0x0000000800001530,0x0000000800001530,28,5333,5,1C 01 22 CA 02 
908,9.164 367 676,"Engine","Stop Marker 0x00000000","Ran for 10.070 ms, pass #3",300298,0x0000000800001530,0x0000000800001530,0x0000000800001530,16,5338,3,10 00 00 
909,9.164 398 193,"Engine","k_sleep","msec=4294957838 ms",300299,0x0000000800001530,0x0000000800001530,0x0000000800001530,95,5341,8,5F 05 8E B6 FF FF 0F 01 
910,9.164 398 193,"Engine","Task Stop","",300299,0x0000000800001530,0x0000000800001530,0x0000000400000000,5,5349,2,05 00 
911,9.164 398 193,"Idle","System Idle","",300299,0x0000000400000000,0x0000001000000000,0x0000001000000000,17,5351,2,11 00 
912,9.164 398 193,"Idle","System Idle","",300299,0x0000001000000000,0x0000001000000000,0x0000001000000000,17,5353,2,11 00 
913,9.204 254 150,"ISR 37","ISR Enter","Runs for 30.518 us",301605,0x0000001000000000,0x0000000100000025,0x0000000100000025,2,5355,4,02 25 9A 0A 
914,9.204 254 150,"ISR 37","Task Ready","Tire, runs after 10.131 ms",301605,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,5359,4,06 B0 2D 00 
915,9.204 254 150,"ISR 37","Task Ready","Engine, runs after 30.518 us",301605,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,5363,4,06 B0 2A 00 
916,9.204 284 668,"ISR 37","ISR Exit","Returns to Idle",301606,0x0000000100000025,0x0000000100000025,0x0000001000000000,3,5367,2,03 01 
917,9.204 284 668,"Idle","Task Stop","",301606,0x0000001000000000,0x0000001000000000,0x0000000400000000,5,5369,2,05 00 
918,9.204 284 668,"Engine","Task Run","Runs for 10.101 ms",301606,0x0000000400000000,0x0000000800001530,0x0000000800001530,4,5371,4,04 B0 2A 00 
919,9.204 284 668,"Engine","k_sleep","Returns 0 after 39.886 ms",301606,0x0000000800001530,0x0000000800001530,0x0000000800001530,28,5375,5,1C 02 5F 00 00 
920,9.204 284 668,"Engine","Start Marker 0x00000000","Runs for 10.070 ms, pass #4",301606,0x0000000800001530,0x0000000800001530,0x0000000800001530,15,5380,3,0F 00 00 
921,9.204 284 668,"Engine","k_busy_wait","Timeout=10000 us",301606,0x0000000800001530,0x0000000800001530,0x0000000800001530,34,5383,5,22 02 90 4E 00 
922,9.214 355 469,"Engine","k_busy_wait","Returns after 10.070 ms",301936,0x0000000800001530,0x0000000800001530,0x0000000800001530,28,5388,5,1C 01 22 CA 02 
923,9.214 355 469,"Engine","Stop Marker 0x00000000","Ran for 10.070 ms, pass #4",301936,0x0000000800001530,0x0000000800001530,0x0000000800001530,16,5393,3,10 00 00 
924,9.214 385 986,"Engine","k_sleep","msec=4294957788 ms",301937,0x0000000800001530,0x0000000800001530,0x0000000800001530,95,5396,8,5F 05 DC B5 FF FF 0F 01 
925,9.214 385 986,"Engine","Task Stop","",301937,0x0000000800001530,0x0000000800001530,0x0000000400000000,5,5404,2,05 00 
926,9.214 385 986,"Tire","Task Run","Runs for 10.101 ms",301937,0x0000000400000000,0x00000008000016B0,0x00000008000016B0,4,5406,4,04 B0 2D 00 
927,9.214 385 986,"Tire","k_sleep","Returns 0 after 174.072 ms",301937,0x00000008000016B0,0x00000008000016B0,0x00000008000016B0,28,5410,5,1C 02 5F 00 00 
928,9.214 385 986,"Tire","Start Marker 0x00000002","Runs for 10.101 ms, pass #2",301937,0x00000008000016B0,0x00000008000016B0,0x00000008000016B0,15,5415,3,0F 02 00 
929,9.214 416 504,"Tire","k_busy_wait","Timeout=10000 us",301938,0x00000008000016B0,0x00000008000016B0,0x00000008000016B0,34,5418,5,22 02 90 4E 01 
930,9.224 487 305,"Tire","k_busy_wait","Returns after 10.070 ms",302268,0x00000008000016B0,0x00000008000016B0,0x00000008000016B0,28,5423,5,1C 01 22 CA 02 
931,9.224 487 305,"Tire","Stop Marker 0x00000002","Ran for 10.101 ms, pass #2",302268,0x00000008000016B0,0x00000008000016B0,0x00000008000016B0,16,5428,3,10 02 00 
932,9.224 487 305,"Tire","k_sleep","msec=4294957638 ms",302268,0x00000008000016B0,0x00000008000016B0,0x00000008000016B0,95,5431,8,5F 05 C6 B4 FF FF 0F 00 
933,9.224 487 305,"Tire","Task Stop","",302268,0x00000008000016B0,0x00000008000016B0,0x0000000400000000,5,5439,2,05 00 
934,9.224 487 305,"Idle","System Idle","",302268,0x0000000400000000,0x0000001000000000,0x0000001000000000,17,5441,2,11 00 
935,9.224 517 822,"Idle","System Idle","",302269,0x0000001000000000,0x0000001000000000,0x0000001000000000,17,5443,2,11 01 
936,9.254 272 461,"ISR 37","ISR Enter","Runs for 30.518 us",303244,0x0000001000000000,0x0000000100000025,0x0000000100000025,2,5445,4,02 25 CF 07 
937,9.254 272 461,"ISR 37","Task Ready","Rain, runs after 25.299 ms",303244,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,5449,4,06 F0 2E 00 
938,9.254 272 461,"ISR 37","Task Ready","Display, runs after 10.131 ms",303244,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,5453,4,06 F0 2B 00 
939,9.254 272 461,"ISR 37","Task Ready","Engine, runs after 30.518 us",303244,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,5457,4,06 B0 2A 00 
940,9.254 302 979,"ISR 37","ISR Exit","Returns to Idle",303245,0x0000000100000025,0x0000000100000025,0x0000001000000000,3,5461,2,03 01 
941,9.254 302 979,"Idle","Task Stop","",303245,0x0000001000000000,0x0000001000000000,0x0000000400000000,5,5463,2,05 00 
942,9.254 302 979,"Engine","Task Run","Runs for 10.101 ms",303245,0x0000000400000000,0x0000000800001530,0x0000000800001530,4,5465,4,04 B0 2A 00 
943,9.254 302 979,"Engine","k_sleep","Returns 0 after 39.916 ms",303245,0x0000000800001530,0x0000000800001530,0x0000000800001530,28,5469,5,1C 02 5F 00 00 
944,9.254 302 979,"Engine","Start Marker 0x00000000","Runs for 10.101 ms, pass #5",303245,0x0000000800001530,0x0000000800001530,0x0000000800001530,15,5474,3,0F 00 00 
945,9.254 333 496,"Engine","k_busy_wait","Timeout=10000 us",303246,0x0000000800001530,0x0000000800001530,0x0000000800001530,34,5477,5,22 02 90 4E 01 
946,9.264 404 297,"Engine","k_busy_wait","Returns after 10.070 ms",303576,0x0000000800001530,0x0000000800001530,0x0000000800001530,28,5482,5,1C 01 22 CA 02 
947,9.264 404 297,"Engine","Stop Marker 0x00000000","Ran for 10.101 ms, pass #5",303576,0x0000000800001530,0x0000000800001530,0x0000000800001530,16,5487,3,10 00 00 
948,9.264 404 297,"Engine","k_sleep","msec=4294957738 ms",303576,0x0000000800001530,0x0000000800001530,0x0000000800001530,95,5490,8,5F 05 AA B5 FF FF 0F 00 
949,9.264 404 297,"Engine","Task Stop","",303576,0x0000000800001530,0x0000000800001530,0x0000000400000000,5,5498,2,05 00 
950,9.264 404 297,"Display","Task Run","Runs for 15.136 ms",303576,0x0000000400000000,0x00000008000015F0,0x00000008000015F0,4,5500,4,04 F0 2B 00 
951,9.264 434 814,"Display","k_sleep","Returns 0 after 120.025 ms",303577,0x00000008000015F0,0x00000008000015F0,0x00000008000015F0,28,5504,5,1C 02 5F 00 01 
952,9.264 434 814,"Display","Start Marker 0x00000001","Runs for 15.106 ms, pass #3",303577,0x00000008000015F0,0x00000008000015F0,0x00000008000015F0,15,5509,3,0F 01 00 
953,9.264 434 814,"Display","k_busy_wait","Timeout=15000 us",303577,0x00000008000015F0,0x00000008000015F0,0x00000008000015F0,34,5512,5,22 02 98 75 00 
954,9.279 541 016,"Display","k_busy_wait","Returns after 15.106 ms",304072,0x00000008000015F0,0x00000008000015F0,0x00000008000015F0,28,5517,5,1C 01 22 EF 03 
955,9.279 541 016,"Display","Stop Marker 0x00000001","Ran for 15.106 ms, pass #3",304072,0x00000008000015F0,0x00000008000015F0,0x00000008000015F0,16,5522,3,10 01 00 
956,9.279 541 016,"Display","k_sleep","msec=4294957663 ms",304072,0x00000008000015F0,0x00000008000015F0,0x00000008000015F0,95,5525,8,5F 05 DF B4 FF FF 0F 00 
957,9.279 541 016,"Display","Task Stop","",304072,0x00000008000015F0,0x00000008000015F0,0x0000000400000000,5,5533,2,05 00 
958,9.279 571 533,"Rain","Task Run","Runs for 24.749 ms",304073,0x0000000400000000,0x0000000800001770,0x0000000800001770,4,5535,4,04 F0 2E 01 
959,9.279 571 533,"Rain","k_sleep","Returns 0 after 203.796 ms",304073,0x0000000800001770,0x0000000800001770,0x0000000800001770,28,5539,5,1C 02 5F 00 00 
960,9.279 571 533,"Rain","Start Marker 0x00000003","Runs for 35.369 ms, pass #2",304073,0x0000000800001770,0x0000000800001770,0x0000000800001770,15,5544,3,0F 03 00 
961,9.279 571 533,"Rain","k_busy_wait","Timeout=25000 us",304073,0x0000000800001770,0x0000000800001770,0x0000000800001770,34,5547,6,22 03 A8 C3 01 00 
962,9.304 290 771,"ISR 37","ISR Enter","Runs for 30.518 us",304883,0x0000000800001770,0x0000000100000025,0x0000000100000025,2,5553,4,02 25 AA 06 
963,9.304 290 771,"ISR 37","Task Ready","main, runs after 30.518 us",304883,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,5557,4,06 90 38 00 
964,9.304 290 771,"ISR 37","Task Ready","Engine, runs after 91.553 us",304883,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,5561,4,06 B0 2A 00 
965,9.304 321 289,"ISR 37","ISR Exit","Returns to Rain",304884,0x0000000100000025,0x0000000100000025,0x0000000800001770,3,5565,2,03 01 
966,9.304 321 289,"Rain","Task Stop","",304884,0x0000000800001770,0x0000000800001770,0x0000000400000000,5,5567,2,05 00 
967,9.304 321 289,"main","Task Run","Runs for 30.518 us",304884,0x0000000400000000,0x0000000800001C10,0x0000000800001C10,4,5569,4,04 90 38 00 
968,9.304 321 289,"main","k_sleep","Returns 0 after 239.990 ms",304884,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,5573,5,1C 02 5F 00 00 
969,9.304 321 289,"main","k_msgq_put","msgq=0x200059A4, data=0x00008000, Timeout=4294957408 ticks",304884,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,60,5578,11,3C 08 A4 B3 81 80 02 80 80 02 00 
970,9.304 351 807,"main","Task Ready","SearchPeriph, runs after 10.620 ms",304885,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,6,5589,4,06 F0 31 01 
971,9.304 351 807,"main","k_msgq_put","Returns after 30.518 us",304885,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,5593,4,1C 01 3C 00 
972,9.304 351 807,"main","k_sleep","msec=4294957408 ms",304885,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,95,5597,8,5F 05 E0 B2 FF FF 0F 00 
973,9.304 351 807,"main","Task Stop","",304885,0x0000000800001C10,0x0000000800001C10,0x0000000400000000,5,5605,2,05 00 
974,9.304 382 324,"Engine","Task Run","Runs for 10.101 ms",304886,0x0000000400000000,0x0000000800001530,0x0000000800001530,4,5607,4,04 B0 2A 01 
975,9.304 382 324,"Engine","k_sleep","Returns 0 after 39.978 ms",304886,0x0000000800001530,0x0000000800001530,0x0000000800001530,28,5611,5,1C 02 5F 00 00 
976,9.304 382 324,"Engine","Start Marker 0x00000000","Runs for 10.070 ms, pass #6",304886,0x0000000800001530,0x0000000800001530,0x0000000800001530,15,5616,3,0F 00 00 
977,9.304 382 324,"Engine","k_busy_wait","Timeout=10000 us",304886,0x0000000800001530,0x0000000800001530,0x0000000800001530,34,5619,5,22 02 90 4E 00 
978,9.314 453 125,"Engine","k_busy_wait","Returns after 10.070 ms",305216,0x0000000800001530,0x0000000800001530,0x0000000800001530,28,5624,5,1C 01 22 CA 02 
979,9.314 453 125,"Engine","Stop Marker 0x00000000","Ran for 10.070 ms, pass #6",305216,0x0000000800001530,0x0000000800001530,0x0000000800001530,16,5629,3,10 00 00 
980,9.314 453 125,"Engine","k_sleep","msec=4294957688 ms",305216,0x0000000800001530,0x0000000800001530,0x0000000800001530,95,5632,8,5F 05 F8 B4 FF FF 0F 00 
981,9.314 483 643,"Engine","Task Stop","",305217,0x0000000800001530,0x0000000800001530,0x0000000400000000,5,5640,2,05 01 
982,9.314 483 643,"Rain","Task Run","Runs for 488.281 us",305217,0x0000000400000000,0x0000000800001770,0x0000000800001770,4,5642,4,04 F0 2E 00 
983,9.314 941 406,"Rain","k_busy_wait","Returns after 35.369 ms",305232,0x0000000800001770,0x0000000800001770,0x0000000800001770,28,5646,4,1C 01 22 0F 
984,9.314 941 406,"Rain","Stop Marker 0x00000003","Ran for 35.369 ms, pass #2",305232,0x0000000800001770,0x0000000800001770,0x0000000800001770,16,5650,3,10 03 00 
985,9.314 971 924,"Rain","k_sleep","msec=4294957538 ms",305233,0x0000000800001770,0x0000000800001770,0x0000000800001770,95,5653,8,5F 05 E2 B3 FF FF 0F 01 
986,9.314 971 924,"Rain","Task Stop","",305233,0x0000000800001770,0x0000000800001770,0x0000000400000000,5,5661,2,05 00 
987,9.314 971 924,"SearchPeriph","Task Run","Runs for 39.337 ms",305233,0x0000000400000000,0x00000008000018F0,0x00000008000018F0,4,5663,4,04 F0 31 00 
988,9.314 971 924,"SearchPeriph","k_msgq_get","Returns after 163.421 ms",305233,0x00000008000018F0,0x00000008000018F0,0x00000008000018F0,28,5667,4,1C 01 3D 00 
989,9.314 971 924,"SearchPeriph","Start Marker 0x00000005","Runs for 363.464 ms, pass #2",305233,0x00000008000018F0,0x00000008000018F0,0x00000008000018F0,15,5671,3,0F 05 00 
990,9.315 002 441,"SearchPeriph","k_busy_wait","Timeout=200000 us",305234,0x00000008000018F0,0x00000008000018F0,0x00000008000018F0,34,5674,6,22 03 C0 9A 0C 01 
991,9.354 278 564,"ISR 37","ISR Enter","Runs for 0.000 us",306521,0x00000008000018F0,0x0000000100000025,0x0000000100000025,2,5680,4,02 25 87 0A 
992,9.354 278 564,"ISR 37","Task Ready","Engine, runs after 30.518 us",306521,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,5684,4,06 B0 2A 00 
993,9.354 278 564,"ISR 37","ISR Exit","Returns to SearchPeriph",306521,0x0000000100000025,0x0000000100000025,0x00000008000018F0,3,5688,2,03 00 
994,9.354 309 082,"SearchPeriph","Task Stop","",306522,0x00000008000018F0,0x00000008000018F0,0x0000000400000000,5,5690,2,05 01 
995,9.354 309 082,"Engine","Task Run","Runs for 10.101 ms",306522,0x0000000400000000,0x0000000800001530,0x0000000800001530,4,5692,4,04 B0 2A 00 
996,9.354 309 082,"Engine","k_sleep","Returns 0 after 39.855 ms",306522,0x0000000800001530,0x0000000800001530,0x0000000800001530,28,5696,5,1C 02 5F 00 00 
997,9.354 309 082,"Engine","Start Marker 0x00000000","Runs for 10.070 ms, pass #7",306522,0x0000000800001530,0x0000000800001530,0x0000000800001530,15,5701,3,0F 00 00 
998,9.354 309 082,"Engine","k_busy_wait","Timeout=10000 us",306522,0x0000000800001530,0x0000000800001530,0x0000000800001530,34,5704,5,22 02 90 4E 00 
999,9.364 379 883,"Engine","k_busy_wait","Returns after 10.070 ms",306852,0x0000000800001530,0x0000000800001530,0x0000000800001530,28,5709,5,1C 01 22 CA 02 
1000,9.364 379 883,"Engine","Stop Marker 0x00000000","Ran for 10.070 ms, pass #7",306852,0x0000000800001530,0x0000000800001530,0x0000000800001530,16,5714,3,10 00 00 
1001,9.364 379 883,"Engine","k_sleep","msec=4294957638 ms",306852,0x0000000800001530,0x0000000800001530,0x0000000800001530,95,5717,8,5F 05 C6 B4 FF FF 0F 00 
1002,9.364 410 400,"Engine","Task Stop","",306853,0x0000000800001530,0x0000000800001530,0x0000000400000000,5,5725,2,05 01 
1003,9.364 410 400,"SearchPeriph","Task Run","Runs for 14.862 ms",306853,0x0000000400000000,0x00000008000018F0,0x00000008000018F0,4,5727,4,04 F0 31 00 
1004,9.379 272 461,"ISR 37","ISR Enter","Runs for 0.000 us",307340,0x00000008000018F0,0x0000000100000025,0x0000000100000025,2,5731,4,02 25 E7 03 
1005,9.379 272 461,"ISR 37","Task Ready","Display, runs after 30.518 us",307340,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,5735,4,06 F0 2B 00 
1006,9.379 272 461,"ISR 37","ISR Exit","Returns to SearchPeriph",307340,0x0000000100000025,0x0000000100000025,0x00000008000018F0,3,5739,2,03 00 
1007,9.379 272 461,"SearchPeriph","Task Stop","",307340,0x00000008000018F0,0x00000008000018F0,0x0000000400000000,5,5741,2,05 00 
1008,9.379 302 979,"Display","Task Run","Runs for 15.136 ms",307341,0x0000000400000000,0x00000008000015F0,0x00000008000015F0,4,5743,4,04 F0 2B 01 
1009,9.379 302 979,"Display","k_sleep","Returns 0 after 99.761 ms",307341,0x00000008000015F0,0x00000008000015F0,0x00000008000015F0,28,5747,5,1C 02 5F 00 00 
1010,9.379 302 979,"Display","Start Marker 0x00000001","Runs for 15.106 ms, pass #4",307341,0x00000008000015F0,0x00000008000015F0,0x00000008000015F0,15,5752,3,0F 01 00 
1011,9.379 302 979,"Display","k_busy_wait","Timeout=15000 us",307341,0x00000008000015F0,0x00000008000015F0,0x00000008000015F0,34,5755,5,22 02 98 75 00 
1012,9.394 409 180,"Display","k_busy_wait","Returns after 15.106 ms",307836,0x00000008000015F0,0x00000008000015F0,0x00000008000015F0,28,5760,5,1C 01 22 EF 03 
1013,9.394 409 180,"Display","Stop Marker 0x00000001","Ran for 15.106 ms, pass #4",307836,0x00000008000015F0,0x00000008000015F0,0x00000008000015F0,16,5765,3,10 01 00 
1014,9.394 409 180,"Display","k_sleep","msec=4294957538 ms",307836,0x00000008000015F0,0x00000008000015F0,0x00000008000015F0,95,5768,8,5F 05 E2 B3 FF FF 0F 00 
1015,9.394 439 697,"Display","Task Stop","",307837,0x00000008000015F0,0x00000008000015F0,0x0000000400000000,5,5776,2,05 01 
1016,9.394 439 697,"SearchPeriph","Task Run","Runs for 9.857 ms",307837,0x0000000400000000,0x00000008000018F0,0x00000008000018F0,4,5778,4,04 F0 31 00 
1017,9.404 266 357,"ISR 37","ISR Enter","Runs for 30.518 us",308159,0x00000008000018F0,0x0000000100000025,0x0000000100000025,2,5782,4,02 25 C2 02 
1018,9.404 266 357,"ISR 37","Task Ready","Tire, runs after 10.131 ms",308159,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,5786,4,06 B0 2D 00 
1019,9.404 266 357,"ISR 37","Task Ready","Engine, runs after 30.518 us",308159,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,5790,4,06 B0 2A 00 
1020,9.404 296 875,"ISR 37","ISR Exit","Returns to SearchPeriph",308160,0x0000000100000025,0x0000000100000025,0x00000008000018F0,3,5794,2,03 01 
1021,9.404 296 875,"SearchPeriph","Task Stop","",308160,0x00000008000018F0,0x00000008000018F0,0x0000000400000000,5,5796,2,05 00 
1022,9.404 296 875,"Engine","Task Run","Runs for 10.101 ms",308160,0x0000000400000000,0x0000000800001530,0x0000000800001530,4,5798,4,04 B0 2A 00 
1023,9.404 296 875,"Engine","k_sleep","Returns 0 after 39.916 ms",308160,0x0000000800001530,0x0000000800001530,0x0000000800001530,28,5802,5,1C 02 5F 00 00 
1024,9.404 296 875,"Engine","Start Marker 0x00000000","Runs for 10.101 ms, pass #8",308160,0x0000000800001530,0x0000000800001530,0x0000000800001530,15,5807,3,0F 00 00 
1025,9.404 296 875,"Engine","k_busy_wait","Timeout=10000 us",308160,0x0000000800001530,0x0000000800001530,0x0000000800001530,34,5810,5,22 02 90 4E 00 
1026,9.414 367 676,"Engine","k_busy_wait","Returns after 10.070 ms",308490,0x0000000800001530,0x0000000800001530,0x0000000800001530,28,5815,5,1C 01 22 CA 02 
1027,9.414 398 193,"Engine","Stop Marker 0x00000000","Ran for 10.101 ms, pass #8",308491,0x0000000800001530,0x0000000800001530,0x0000000800001530,16,5820,3,10 00 01 
1028,9.414 398 193,"Engine","k_sleep","msec=4294957588 ms",308491,0x0000000800001530,0x0000000800001530,0x0000000800001530,95,5823,8,5F 05 94 B4 FF FF 0F 00 
1029,9.414 398 193,"Engine","Task Stop","",308491,0x0000000800001530,0x0000000800001530,0x0000000400000000,5,5831,2,05 00 
1030,9.414 398 193,"Tire","Task Run","Runs for 10.131 ms",308491,0x0000000400000000,0x00000008000016B0,0x00000008000016B0,4,5833,4,04 B0 2D 00 
1031,9.414 428 711,"Tire","k_sleep","Returns 0 after 189.941 ms",308492,0x00000008000016B0,0x00000008000016B0,0x00000008000016B0,28,5837,5,1C 02 5F 00 01 
1032,9.414 428 711,"Tire","Start Marker 0x00000002","Runs for 10.070 ms, pass #3",308492,0x00000008000016B0,0x00000008000016B0,0x00000008000016B0,15,5842,3,0F 02 00 
1033,9.414 428 711,"Tire","k_busy_wait","Timeout=10000 us",308492,0x00000008000016B0,0x00000008000016B0,0x00000008000016B0,34,5845,5,22 02 90 4E 00 
1034,9.424 499 512,"Tire","k_busy_wait","Returns after 10.070 ms",308822,0x00000008000016B0,0x00000008000016B0,0x00000008000016B0,28,5850,5,1C 01 22 CA 02 
1035,9.424 499 512,"Tire","Stop Marker 0x00000002","Ran for 10.070 ms, pass #3",308822,0x00000008000016B0,0x00000008000016B0,0x00000008000016B0,16,5855,3,10 02 00 
1036,9.424 499 512,"Tire","k_sleep","msec=4294957438 ms",308822,0x00000008000016B0,0x00000008000016B0,0x00000008000016B0,95,5858,8,5F 05 FE B2 FF FF 0F 00 
1037,9.424 530 029,"Tire","Task Stop","",308823,0x00000008000016B0,0x00000008000016B0,0x0000000400000000,5,5866,2,05 01 
1038,9.424 530 029,"SearchPeriph","Task Run","Runs for 29.724 ms",308823,0x0000000400000000,0x00000008000018F0,0x00000008000018F0,4,5868,4,04 F0 31 00 
1039,9.454 254 150,"ISR 37","ISR Enter","Runs for 0.000 us",309797,0x00000008000018F0,0x0000000100000025,0x0000000100000025,2,5872,4,02 25 CE 07 
1040,9.454 254 150,"ISR 37","Task Ready","Engine, runs after 30.518 us",309797,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,5876,4,06 B0 2A 00 
1041,9.454 254 150,"ISR 37","ISR Exit","Returns to SearchPeriph",309797,0x0000000100000025,0x0000000100000025,0x00000008000018F0,3,5880,2,03 00 
1042,9.454 254 150,"SearchPeriph","Task Stop","",309797,0x00000008000018F0,0x00000008000018F0,0x0000000400000000,5,5882,2,05 00 
1043,9.454 284 668,"Engine","Task Run","Runs for 10.101 ms",309798,0x0000000400000000,0x0000000800001530,0x0000000800001530,4,5884,4,04 B0 2A 01 
1044,9.454 284 668,"Engine","k_sleep","Returns 0 after 39.886 ms",309798,0x0000000800001530,0x0000000800001530,0x0000000800001530,28,5888,5,1C 02 5F 00 00 
1045,9.454 284 668,"Engine","Start Marker 0x00000000","Runs for 10.070 ms, pass #9",309798,0x0000000800001530,0x0000000800001530,0x0000000800001530,15,5893,3,0F 00 00 
1046,9.454 284 668,"Engine","k_busy_wait","Timeout=10000 us",309798,0x0000000800001530,0x0000000800001530,0x0000000800001530,34,5896,5,22 02 90 4E 00 
1047,9.464 355 469,"Engine","k_busy_wait","Returns after 10.070 ms",310128,0x0000000800001530,0x0000000800001530,0x0000000800001530,28,5901,5,1C 01 22 CA 02 
1048,9.464 355 469,"Engine","Stop Marker 0x00000000","Ran for 10.070 ms, pass #9",310128,0x0000000800001530,0x0000000800001530,0x0000000800001530,16,5906,3,10 00 00 
1049,9.464 385 986,"Engine","k_sleep","msec=4294957538 ms",310129,0x0000000800001530,0x0000000800001530,0x0000000800001530,95,5909,8,5F 05 E2 B3 FF FF 0F 01 
1050,9.464 385 986,"Engine","Task Stop","",310129,0x0000000800001530,0x0000000800001530,0x0000000400000000,5,5917,2,05 00 
1051,9.464 385 986,"SearchPeriph","Task Run","Runs for 39.916 ms",310129,0x0000000400000000,0x00000008000018F0,0x00000008000018F0,4,5919,4,04 F0 31 00 
1052,9.504 272 461,"ISR 37","ISR Enter","Runs for 30.518 us",311436,0x00000008000018F0,0x0000000100000025,0x0000000100000025,2,5923,4,02 25 9B 0A 
1053,9.504 272 461,"ISR 37","Task Ready","Rain, runs after 25.299 ms",311436,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,5927,4,06 F0 2E 00 
1054,9.504 272 461,"ISR 37","Task Ready","Display, runs after 10.162 ms",311436,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,5931,4,06 F0 2B 00 
1055,9.504 272 461,"ISR 37","Task Ready","Engine, runs after 30.518 us",311436,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,5935,4,06 B0 2A 00 
1056,9.504 302 979,"ISR 37","ISR Exit","Returns to SearchPeriph",311437,0x0000000100000025,0x0000000100000025,0x00000008000018F0,3,5939,2,03 01 
1057,9.504 302 979,"SearchPeriph","Task Stop","",311437,0x00000008000018F0,0x00000008000018F0,0x0000000400000000,5,5941,2,05 00 
1058,9.504 302 979,"Engine","Task Run","Runs for 10.131 ms",311437,0x0000000400000000,0x0000000800001530,0x0000000800001530,4,5943,4,04 B0 2A 00 
1059,9.504 302 979,"Engine","k_sleep","Returns 0 after 39.916 ms",311437,0x0000000800001530,0x0000000800001530,0x0000000800001530,28,5947,5,1C 02 5F 00 00 
1060,9.504 302 979,"Engine","Start Marker 0x00000000","Runs for 10.101 ms, pass #10",311437,0x0000000800001530,0x0000000800001530,0x0000000800001530,15,5952,3,0F 00 00 
1061,9.504 333 496,"Engine","k_busy_wait","Timeout=10000 us",311438,0x0000000800001530,0x0000000800001530,0x0000000800001530,34,5955,5,22 02 90 4E 01 
1062,9.514 404 297,"Engine","k_busy_wait","Returns after 10.070 ms",311768,0x0000000800001530,0x0000000800001530,0x0000000800001530,28,5960,5,1C 01 22 CA 02 
1063,9.514 404 297,"Engine","Stop Marker 0x00000000","Ran for 10.101 ms, pass #10",311768,0x0000000800001530,0x0000000800001530,0x0000000800001530,16,5965,3,10 00 00 
1064,9.514 404 297,"Engine","k_sleep","msec=4294957488 ms",311768,0x0000000800001530,0x0000000800001530,0x0000000800001530,95,5968,8,5F 05 B0 B3 FF FF 0F 00 
1065,9.514 434 814,"Engine","Task Stop","",311769,0x0000000800001530,0x0000000800001530,0x0000000400000000,5,5976,2,05 01 
1066,9.514 434 814,"Display","Task Run","Runs for 15.136 ms",311769,0x0000000400000000,0x00000008000015F0,0x00000008000015F0,4,5978,4,04 F0 2B 00 
